.2.4...8.....8...68....71..2..5...9..95.......4..3.........1..7..28...4.....6.3..  11.9 11.9 09.9   
......7....71.9...68..7......1.9.6..8.......4.4.....2...8.6.1..5..3..........2.53  11.0 11.0 02.6   
......7....71.9...68..7......1.9.6..........494.....2...8.6.1..5..3..........2.53  11.0 11.0 02.6   
......7....71.9...68..7......1.9.6.........2484.........8.6.1..5.......3...3.2.5.  11.0 11.0 02.6   
......7....71.9...68..7......1.6.8..5....2....6.3....234.........6.9.1.........54  11.0 11.0 02.6   
......7....71.9...68..7...12..9.......8.1.6.......3.25..1.9.8...4..........5...43  11.0 11.0 02.6   
......7....6..9.2..8.1....6..45....1.....763.....9.....15.2....6..8....5.48...3..  11.0 11.0 02.6   
...........71...36.9...35.....7...6.3....84......6...2..1....2.8....59..94.......  11.0 11.0 02.6   
.....6..9...78..3..8..3...62...1.....3...7.9...4...2....15....45.........6...3.7.  11.0 11.0 02.6   
.....6......78...37..23.6..2....8..7..9...85....5..4..3....2..8.14....9.....1....  11.0 11.0 02.6   
.....67....71.9...86..7......1.9.6..5..3...2..8......3..8.1.9...4.9...5......2..4  11.0 11.0 02.6   
.....6.....71.....89..3....2..........57...1.9...4...3.3..2.4...8....9.2.....5.6.  11.0 11.0 02.6   
.....6.....6.8.1..7..1.2....3......75......9...78..2....2..84...7..4..3.94.....5.  11.0 11.0 02.6   
.....6...4...8...6..92...1.29.....5...5...1.77..5..........38....27...9..3..4...1  11.0 11.0 02.6   
....5...9..71..2.......3..42.86.1.....6...8...9...4....3.....5.8..7..1....2..5...  11.0 11.0 02.6   
....5...9..71..2.......2.5.....1..43..12..6..94...3....1....8....8.21...76.8.....  11.0 11.0 02.6   
....5..894....92......7..4..1.........65.....9....3..23....8.2..7..6.3....1...9..  11.0 11.0 02.6   
....5..8....7.9..2..92...5...8.9...76.........4.6.7.1.3....4....1....3....2.7...5  11.0 11.0 02.6   
....5..8....7.9..2..92...5..4.......6....43....8.7...53..1..56...2.9...7.1.......  11.0 11.0 02.6   
....5.7....71....6.9....4...8..9....31...5.....42...6...17..6......3...18.......2  11.0 11.0 02.6   
....5.7....67...2......2.64...3....8..7..42..93.........2..54...1.......8...9..1.  11.0 11.0 02.6   
....56..9..71..2..6..................1.8...4.7...93...5.......3..2....1...47..82.  11.0 11.0 02.6   
....56.........1....82....4...1..4.8..9...27.....7..3...48..9..5....7....6..3....  11.0 11.0 02.6   
....5....45...9.3...82......3..9..5....6....17...45.....6...8..........294.....7.  11.0 11.0 02.6   
...4....9....8.1....8..1.452...7...6..59..4...6.......37...........2..3...98..5..  11.0 11.0 02.6   
...4...8......9.3.6...2...12.1.....5.4....9..79.......5.2.7........1..57.....38..  11.0 11.0 02.6   
...4...8......92..6...7...5.3..1....5.....16..7......33...6...7.6.8...9...4..2...  11.0 11.0 02.6   
...4..7......8...6..9..2.4......75..31.........49...2...25..4..8...1.....6......3  11.0 11.0 02.6   
...4..7......8...6..9...14.23..9........6......45...1.3.......2..59...7..8..3....  11.0 11.0 02.6   
...4..78.........37...31..52....5..7.8.....6.......4..3.2.1.....6.9.......1.72...  11.0 11.0 02.6   
...4..7...5...9.2.....3...6..5..1.9.8...9...79.....3....2...6..5....8.1..81.4....  11.0 11.0 02.6   
...4..7...5.1....6..9.3..1.....9...8.6..2......13...2.5.....8....4..3.9..3......7  11.0 11.0 02.6   
...4..7..4....9.3..8.2....42..9...1......1..5.6...3...3...9..2...6.....8.7....5..  11.0 11.0 02.6   
...4.67....7..........7..512....8.9...5.4.1...9......5...3....283.....1...6.1.5..  11.0 11.0 02.6   
...4.67....7..........7..152.........9.2....8..4.6.1..38.....9....6.3.....6.1.5..  11.0 11.0 02.6   
...4.67....7..........7..152....3..8.3.........1.4.6....6.1.5...9.......8..2.7.9.  11.0 11.0 02.6   
...4.67....7..........7..152....3..8.3.........1.4.6....6.1.5...9...4...8..2...9.  11.0 11.0 02.6   
...4.......6...1..7...3..6.2....4..8.9..2..7....5....137......5..2.7..9.9..8.....  11.0 11.0 02.6   
...45.7...5...9.3.6..3.....2.........1..9..4...8...6.7.....1..2.3.9...5.8....59..  11.0 11.0 02.6   
..3.....9.5.1...3...6.2.....7......431...8.....57...1.5..6...7......24......9...8  11.0 11.0 02.6   
..3.....94...8.1...9.....4.2...1.4.......7.5..753.........6..146.......8...2.86..  11.0 11.0 02.6   
..3.....94......2..8.1..5..2.7.4.....6.89.........7......9..6.5.....3.4..1..6...8  11.0 11.0 02.6   
..3....894...8.2.....7....4.3.6.......5.....19...4..2......51....6..7.4.8...1...2  11.0 11.0 02.6   
..3....8..5.7....379....5..2..........98..3......62.4.....41..6..59..8...1.......  11.0 11.0 02.6   
..3....8..5.7...3.7...1...52..........18....3....9.21...75....1.4.....6.9...64...  11.0 11.0 02.6   
..3..6.8.4...8.......2.34.........95..4.3.2..91........7.5....1..8.2.6.......7...  11.0 11.0 02.6   
..3..6.8.45....2............9.5.......8.1..2.7.....9....2..1..3...7..4......38.6.  11.0 11.0 02.6   
..3..67.94...8..3..9.......2..8.4........5.2..35.2....3...4..5....7..6.1..1......  11.0 11.0 02.6   
..3..67......8...2...1....4.75.....83....56...6..2....5.7....4..3...79..9...1....  11.0 11.0 02.6   
..3..67..4...8.....9.2.....2..94.........16...8.....9....71.........5.6...1...3.5  11.0 11.0 02.6   
..3..67..45..........2...4.2...9......6..78...9.....5.37...1.....1.6...3...8..1..  11.0 11.0 02.6   
..3..67..4...........2...54..1..76..5...9...2.......9.3....8.....871.....7.36.8..  11.0 11.0 02.6   
..3..6...4...8..3....3..5..2..6....7..8.....1.4..9..2...4.2..9.8..9..1..9....7..5  11.0 11.0 02.6   
..3..6...4...8.2.....3...5..78...9......9..7.9......42........17...2.4...6.5.1...  11.0 11.0 02.6   
..3..6...4...8.2.....2.7....6...8..1......89.8...2..5.5...9..4......3....31.....7  11.0 11.0 02.6   
..3..6...4...8.2.......2.5...5....7..1......39..8..4......4...7..169....6....89..  11.0 11.0 02.6   
..3..6...4.6.8.1...8.1......3...18.....5...929...............57.4...36....72.....  11.0 11.0 02.6   
..3..6...4..18......9......2...7..18.....39......1..2........717...4...2.6.7..5..  11.0 11.0 02.6   
..3.5...94.....2..96.....1..3..1..9....2..8..7....4.....6....5....7.8....9..6...3  11.0 11.0 02.6   
..3.5.7.9.5.7..1.......3.5...13...9.8.....2......62.....75...1.........464...8...  11.0 11.0 02.6   
..3.5.7...5.1....6.....2.5...8.9.3.......5......6...21..4..3.7.8...4....9.....4..  11.0 11.0 02.6   
..3.5.7..4....9......7...1.2....1.....8.6.....6.87.3....53..8.........249........  11.0 11.0 02.6   
..3.5.7..4..7.9....9......4.1...8.....5.2.6..9.............1..8....3..7...2...35.  11.0 11.0 02.6   
..3.56...4..7.....7...3..6.2...9...8......2....56...3.......9.1.1...8.....43...7.  11.0 11.0 02.6   
..34....9....8.1.......2.6.2....1.......6.8....49....73..5...7...5.7.4..9.......5  11.0 11.0 02.6   
..34....9.......3.7....25...1..9...4....1....8....56...72..8..55.........685..2..  11.0 11.0 02.6   
..34...8......91..7...2...4.1....9..5...4...6..8....3..7.......6..2.4......6.5..2  11.0 11.0 02.6   
..34...8.....8....7....2..62....5..1.4....9...9.3.....5..2..67....5....2..2..7.1.  11.0 11.0 02.6   
..3......4...8...6.89..3.1.2...........8.4..2....2.67..159.....8...4...7......5..  11.0 11.0 02.6   
..3......4...8...6...3.75..2...1...8.9.5...7.......9...426....18.........16.4..2.  11.0 11.0 02.6   
..34...8.4..7......98.3.....6.1....5......6..8...9..4.3...4..7...5...2.......2..1  11.0 11.0 02.6   
..3......4...8..36..8...1...4..6..73...9..........2..5..4.7..686........7..6..5..  11.0 11.0 02.6   
..3......4...8..36..8...1...4..6..73...9..........2..5..4.7..686....4...7.....5..  11.0 11.0 02.6   
..3......4...8..36..8...1...4..6..73...9...1......2.....4.7..686........7..6..5..  11.0 11.0 02.6   
..34...8....18...6.....2.5.2......9..7....8....8.4...15..6.7.....6.1...3.9.......  11.0 11.0 02.6   
..34..7...5..8...........6.2....43..3..9.......4....97..23..9..8.72..4.......1...  11.0 11.0 02.6   
..34..7..4....9.2..9..1...4.6...1..85..84........6..7..4.1....6....9.2....5...3..  11.0 11.0 02.6   
..34......5...9...79..3..4.2..6.......9..4.7.......2.1...8....7..7..5.3..1....8.6  11.0 11.0 02.6   
..34......5...9...6...2..1.2...1...8..4..31.....5..6...9..............727...6.8..  11.0 11.0 02.6   
..345.7...5..8....7....3...2.........7...84....1.2..9.........6.4...53..9..6....1  11.0 11.0 02.6   
..34......5....1..7....3..52.7....6..3...7..88..9.........4..9...8..2..7...6...1.  11.0 11.0 02.6   
..34.....4...8..36..8...1...4..6..73...9..........2..5..4.7..686........7.....5..  11.0 11.0 02.6   
.2......94.6...1....8...56......1....3.97......1..56......2...7....3....8....4.5.  11.0 11.0 02.6   
.2......9......1..7....3.6..3.8...5...7..5...8..63....3....8.7...4.9......1...4.2  11.0 11.0 02.6   
.2.....8.4....9.2.7.9.....4...5..8..3...1..5..9...4..7.7...2..8...3..6....1.6....  11.0 11.0 02.6   
.2....7.......9.....91....5..1..5..4.7....3..6.....2....58.1....6..3........64..8  11.0 11.0 02.6   
.2...6..94..........91..5..23.....9...89....5....6..1...78...5..4..7...88...3...7  11.0 11.0 02.6   
.2...6..94..1.......8...41..7.....638..........53..8..3..5..1.......7.9.....9...2  11.0 11.0 02.6   
.2.........6.8.1..7..1.2.......4..96...8.14....46.....53.........8.1.9.....5...73  11.0 11.0 02.6   
.2...67....6..9...87.2......4..1...3..76..2.........1.5......4...28..9.......3..5  11.0 11.0 02.6   
.2...67..4...8......93.........4.6.1.1...5.7.9.......5.6...1..7..8....2.....3..6.  11.0 11.0 02.6   
.2...6.....71...3.6.....4......75.9...9.........9..1.3.4..2.9.88..........15...7.  11.0 11.0 02.6   
.2...6....567...3.7...3.......9....8..8.4.9..5....3.6.6....2.7..15..........1...4  11.0 11.0 02.6   
.2...6....567...3.7...3........9.8....8.....15....3.2.6....2.7.......9.4.4..1....  11.0 11.0 02.6   
.2...6....567...3.7...3....2....5.7.....1.8....8.9...46....3.2.......9...4......1  11.0 11.0 02.6   
.2...6....567...3.7...3....2....3.7.....9.8.1..8......6....2.5.......9.4.4..1....  11.0 11.0 02.6   
.2...6....567...3.7...3....2....3.5.....4.......8....1.9.1..4..5....7.6...8...9..  11.0 11.0 02.6   
.2...6...4...8.1....9...........7.933..8........13.5....7....2.8.....4.5.6.5...7.  11.0 11.0 02.6   
.2..5...94.7....3......71.....8.....3.8..54...6..9...5....1.96..1..........5.2..1  11.0 11.0 02.6   
.2..5.7....71....6....7.4....5..1..7.3.....2.9......4...6.1...8.9.8.....8..6..3..  11.0 11.0 02.6   
.2..5.7...567....37....3...2...3...7..19..4.........1......89..5...7...6.8...4...  11.0 11.0 02.6   
.2..5......71....6....7..4...8..1..7.3.....2.9.....4....5.1...8.9.8...1....6..3..  11.0 11.0 02.6   
.2..5......67..1......3...4..46....1.....38..9...2......78...1..9....4.88....56.7  11.0 11.0 02.6   
.2..5.....567....37....3...2...3...6..4...8.......19.....9...1.6...2...7.8...4...  11.0 11.0 02.6   
.2..5....4....91.........6......4.313..8.......49..8....7......8..2.14..9....83..  11.0 11.0 02.6   
.2.4....9....8....6......1...5.1..6......58...3.9....23..7......7..92.4.9.......7  11.0 11.0 02.6   
.2.4....9....8..3.6.........7...1..43.....5..8...9.3...1.9.7.......6..5....2....7  11.0 11.0 02.6   
.2.4....9..7..9.....9..31.....6...5....2..8...9...4..2.6..4...37.....5....8....1.  11.0 11.0 02.6   
.2.4....9..7.8..3.......4....17.8...36..1...........1...6.3..7....6.5..29.....5..  11.0 11.0 02.6   
.2.4...8......9..6.....31..2..5...4...5...6....4.3...5..28...7.7...1....84..9....  11.0 11.0 02.6   
.2.......4...8.2.6..97...1...19...5.83...4...........3...6..5.7..6..7.......91.6.  11.0 11.0 02.6   
.2.4..7.......9.366............3..95.1.2..4....5..4....8..42...7.18..........18..  11.0 11.0 02.6   
.2.4..7.......9..3....3..462.7...8...8.....64...8......7.6..4....1..5...9...1..5.  11.0 11.0 02.6   
.2.4..7....6.8....7....2.6...8..46.........939...1......7..82..5...........3...15  11.0 11.0 02.6   
.2.4......5...9...6...3..1..9.....37.....5..88...7.1..3...6...1..2...67......43..  11.0 11.0 02.6   
.2.45.....5....2.6..8..7........1.9.....6...4......3.5..1..8....6..3.4..9......7.  11.0 11.0 02.6   
.2.4.....4....9..6..9..75....1...95.3.........6......3..8.91.7....24.........5.1.  11.0 11.0 02.6   
.23..6....567...3.7........2....5.7.....4.9.....9....1....1.4.86....3.5...8......  11.0 11.0 02.6   
.23..6....567...2.7............4.9..5....3.7...9.....1.8.1..4..6....2.5....3....8  11.0 11.0 02.6   
.23.5.7....67....27......5.2...6...5.....1.4...4...8..3...7...6.9..........9.8.1.  11.0 11.0 02.6   
.23.5.7....6.....37......5.2...6...5...9.1.4...9......3...7...6.8..........8.4.1.  11.0 11.0 02.6   
.23.5.....567....37........2...3...7......41...9..4....8..6..9.6...2...5.....18..  11.0 11.0 02.6   
.23.5....4....9.3...9.....12.......87...6......4..3.7....5..8......1.6...4...2.9.  11.0 11.0 02.6   
.23......4.......6....3..14.7...8...3...2.1....59....2.8.7...9.6.....4....9..5...  11.0 11.0 02.6   
.23......4.....1.3.....34.5..7.6.8...9.8..........4.1.3....2.5...89......6..7....  11.0 11.0 02.6   
1.......9..6....2.89.2..6......75.....96....17......3...81....2.4...3.......4..5.  11.0 11.0 02.6   
1.......9.5.7...2...9...5.6...3..6.5.3...........27.3..6.2...5...4.1.8..8....4...  11.0 11.0 02.6   
1.......9.56......79..3...4..5..8...3...7..1....2..8......4..91.....52.....6..4..  11.0 11.0 02.6   
1......8...6.8..3....1.2..6...5..9...4.......6...1...83.5.6...28...2...3.....7...  11.0 11.0 02.6   
1......8..5...9.31..9...5..........4..724....8....53....26.........7..6.9....81..  11.0 11.0 02.6   
1......8..5..8...6.....754.2..8....3.3..4..6...9.....5..1..2....4..3.6..9..7.....  11.0 11.0 02.6   
1......8..5.18...6..9..34...7.6.......4..29......7....39....5.......5.....59...42  11.0 11.0 02.6   
1..........7..9....8.3..5.....8..3.5.....7.1..6..3...4.4.6....3..2....5.9...1..2.  11.0 11.0 02.6   
1..........7.8...6.9...31....4.........7.2..4....4.86.5....4.9..3.5.......8.2...7  11.0 11.0 02.6   
1..........7.8...3.....215...9.7...8.....4....4.5...2..7..6.9....6....3.98.3....6  11.0 11.0 02.6   
1.....7....71.9...68..7......8.6.9..3..2...5.........2..6.1.8...4......3.....5.4.  11.0 11.0 02.6   
1.....7....71.9...68..7......6.9.1..84.2............2...8.6.9..5....4.3..6...3..5  11.0 11.0 02.6   
1.....7....6.8.1...98....6..4.5..3...6...4...8...7..9...23.....6...1..7......2..5  11.0 11.0 02.6   
1.....7....6.8.1...89.....6...5.....6...9...1.3...2.5.......4....23.4...8...6...7  11.0 11.0 02.6   
1.....7...5...91...89.....5......6.....62....9....1..8..234.....3.....4.8....5..7  11.0 11.0 02.6   
1.....7...5...91...89.....5......3...4.32....9....1..8.9.6.......2.4..6.8....5..7  11.0 11.0 02.6   
1.....7...5...91...89.....5...3......3..2.4..9....1..8...6.....5....8..7..2.4..6.  11.0 11.0 02.6   
1.....7...5...91...89.....5...3......3..2.4..9....1..8.......6...264....8....5..7  11.0 11.0 02.6   
1.....7...567.......8..1..5....9..3.8..1....6.....32....2.4..........49.6..8....7  11.0 11.0 02.6   
1....6..9.5.....3...9...1.42..3.......6..18...7.5.......8..4..1....7.9..7......2.  11.0 11.0 02.6   
1..........6..9..2.8..3.5...9.3..8....1..8..5.....4.7..4...39..6.79........5...2.  11.0 11.0 02.6   
1....6.8.....8..3....2.1..6..59.....6...1...8......45..94..7....7.......8...2...3  11.0 11.0 02.6   
1....6.8.....8..3....1.2..62...6...3..59..4...4..............7.6...1...8.97..5...  11.0 11.0 02.6   
1....6.8.....8.13....1.2..62...6...8.45...........54....79......9.....7.8...2...3  11.0 11.0 02.6   
1....6.8....7......9..3.......56..3.3.............38.15....1.6.....2.4..8.2..5.1.  11.0 11.0 02.6   
1....6.8..5........9.3.....2.....8..7....2..1.35...4.....9..5......6..18....18.7.  11.0 11.0 02.6   
1....6.8..5....2....9.....5.....73.87...3.......61..7..4.9.......2.4....8....3.1.  11.0 11.0 02.6   
1....6.8..5.1..2....9...1...9..3......45.....6....2..8.4.....6.7....18.....3...7.  11.0 11.0 02.6   
1....67.9.....9..3......54..45.........2...5.7...3...6..28......8...2...9...73...  11.0 11.0 02.6   
1....67......8.1...98....6..3............34..8...7..9...25........2.4..59...6..1.  11.0 11.0 02.6   
1....67......8.1...89....6....5.....84..6..1.9...1..7...2..4.........3..6...7..9.  11.0 11.0 02.6   
1....67...5.........92...5...1..3.683..8...17......3......4....7....86....2.9...4  11.0 11.0 02.6   
1....67...5..8..3..9.........4.9..6.6....2..7.8.......3....1.7.....4...3...5..1.2  11.0 11.0 02.6   
1....67...57.8......6.....4....9...8...2...4..1...35..3...2...15......9...1..73..  11.0 11.0 02.6   
1....67...57.8......6.....4...9...4.....2...8.1...36..3.......25...9......1..75..  11.0 11.0 02.6   
1....67...571....6..9....1......38..7..5...9..3..2......2...4..5..6...7.....48...  11.0 11.0 02.6   
1....67...5.....3...8....4.....9...3..5.12...9..6..1...4.7....8.....1...7...6.9..  11.0 11.0 02.6   
1....67...5.....3...8.....4.61.....7....2.1..7...9.........29....4....5..3.5....8  11.0 11.0 02.6   
1....67...5.1......9..7..1...8...........89.29..5...6.....4...36..9...7..3...24..  11.0 11.0 02.6   
1....67...5.1...36...2...1...95.....3....8..7.4..2......4...8..6....3.7.....9.6..  11.0 11.0 02.6   
1....67..4.7...2...8......5.9.3........5.......1..24....2..1.7.7.....6......3...8  11.0 11.0 02.6   
1..........67...2.....3...4.....7.9...7..5..296.2......826...51.....8.....95...7.  11.0 11.0 02.6   
1....6....5..8..3...9..2....7..4.3.....6....79....7..5..1...4...4..7...3..2..48..  11.0 11.0 02.6   
1....6....57......6.9.2..4.2....1.6.........3.7....5.....8....7.9.3..8......14.9.  11.0 11.0 02.6   
1....6....571.......9.7..1......48..........29..5...6..3...8..47..6...5...2.....3  11.0 11.0 02.6   
1....6....571....6..9....5......38......4...29..6...7...4..8...5......1.....2.4.3  11.0 11.0 02.6   
1....6...4....9.3..8.2..6....4.....7.9..2.8..5......1....3...7..3...29....58.....  11.0 11.0 02.6   
1...5...9..71...3..6...7...2....195...69....2....2.....4....8..6...1...5...8.34..  11.0 11.0 02.6   
1...5...9..6....3....2.....2..19.......5.7..8.7...4.1.5..8....1..7...6...3.....4.  11.0 11.0 02.6   
1...5...9.5..8....7.9..1....1...7..5.......4...4.2.6...9...8..16......3....3..2..  11.0 11.0 02.6   
1.........5...9.3.6.8...1.....93..7......75.4.7..4......26.........2...8.4...3.5.  11.0 11.0 02.6   
1...5.........92...8.7....4.743....8.6.....7.9.1...........15.....6...43....2....  11.0 11.0 02.6   
1...5..8......9..6...7..4..2.5.6.1....1....5..9......3........4.7.3.4.....8.2..6.  11.0 11.0 02.6   
1...5..8..5...9..3..9.7.4...3..9...7...6.....9.6...........81..5...3...2.7.....4.  11.0 11.0 02.6   
1...5.7.9.....91.2.......5....6....3..8...6..5....7.2..4.8......3..4.2..9....2.1.  11.0 11.0 02.6   
1...5......7..9....6.3...4.....9.6.......182..8.2....4..5.....37.......2.3.6..4..  11.0 11.0 02.6   
1...5.7....7..9.3......7..4.8......3..4....2.6..5..9....8.1.....1..6...29....51..  11.0 11.0 02.6   
1...5.7....7.....6..97...4......8..4.1..3.9.....6...2.39......25..8.......1.9.5..  11.0 11.0 02.6   
1...5.7....71......6...2..4.....834..8..........62...8..52...9..3...4..29...6....  11.0 11.0 02.6   
1...567....7.8.......7...1.2...9......86..1...4.....92.1..63.4..3.........68..5..  11.0 11.0 02.6   
1...5......67...2..8..3......49....6.....894..1.....7.5....3..2.......9...26..4..  11.0 11.0 02.6   
1...5......67...2..8..3......49....6.....849..1.....7.5....3..2.......4...26..9..  11.0 11.0 02.6   
1...56.....67...3......3....1......8.4.2..9....5.6..7......2.5..9..7.4..8.......1  11.0 11.0 02.6   
1...56....5....1....82....4..4.7.89....9..24.........7..98....26...2..3......3...  11.0 11.0 02.6   
1..4....9..7.8..3...8.2.......3.....5..9..4...8..6..2.3.....5........3.1.6.....7.  11.0 11.0 02.6   
1..4....9.5...9.3.....2....2..7.........1...7.9...58....6..839........74.3....6..  11.0 11.0 02.6   
